2_16,4_16,8_16,8_8,8_4
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,172,9958
9992,56,0,174,9958
9992,56,0,174,9958
9992,56,0,174,9958
9992,56,0,174,9958
9992,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9994,56,0,174,9958
9996,58,0,174,9958
9996,58,0,174,9960
9996,58,0,174,9960
9996,58,0,174,9962
9996,58,0,174,9962
9996,58,0,174,9962
9996,58,0,174,9962
9996,58,0,174,9962
9996,58,0,174,9962
9996,58,0,174,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9962
9996,60,0,176,9964
9996,60,0,176,9964
9996,60,0,176,9964
9996,60,0,176,9964
9996,60,0,176,9964
9996,60,0,176,9964
9996,60,0,176,9964
9996,60,0,176,9964
9996,60,0,176,9964
9996,60,0,178,9964
9996,60,0,178,9964
9996,60,0,178,9964
9996,60,0,178,9964
9996,60,0,178,9964
9996,60,0,178,9964
9996,60,0,178,9966
9996,60,0,178,9968
9996,60,0,178,9968
9996,60,0,178,9968
9996,62,0,178,9968
9996,62,0,178,9968
9996,62,0,178,9968
9996,62,0,178,9968
9996,62,0,178,9968
9996,62,0,178,9968
9996,62,0,178,9968
9998,62,0,178,9968
9998,62,0,178,9968
9998,62,0,178,9968
9998,62,0,178,9968
9998,62,0,180,9968
9998,62,0,180,9968
9998,62,0,180,9968
9998,62,0,180,9968
9998,62,0,180,9968
9998,62,0,180,9968
9998,62,0,180,9968
9998,62,0,180,9968
9998,64,0,180,9968
9998,64,0,180,9968
9998,64,0,180,9968
9998,64,0,180,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,182,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9968
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9970
9998,64,0,184,9972
9998,64,0,184,9972
9998,64,0,184,9972
9998,64,0,184,9972
9998,64,0,184,9972
9998,64,0,184,9972
9998,64,0,184,9972
9998,64,0,186,9972
9998,64,0,186,9972
9998,64,0,186,9972
9998,64,0,186,9972
9998,64,0,186,9972
9998,64,0,186,9972
9998,64,0,186,9972
9998,64,0,186,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,188,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,190,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,64,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,66,0,192,9972
9998,68,0,192,9972
9998,68,0,192,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,68,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
9998,70,0,196,9972
10000,70,0,196,9972
10000,70,0,196,9972
10000,70,0,196,9972
10000,70,0,196,9972
10000,70,0,196,9972
10000,70,0,196,9972
10000,70,0,196,9972
10000,70,0,196,9974
10000,70,0,196,9974
10000,70,0,196,9974
10000,70,0,196,9974
10000,70,0,196,9974
10000,70,0,196,9974
10000,70,0,196,9974
10000,70,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,72,0,196,9974
10000,74,0,196,9974
10000,74,0,196,9974
10000,74,0,196,9974
10000,74,0,196,9974
10000,74,0,196,9974
10000,74,0,196,9974
10000,74,0,196,9974
10000,74,0,196,9974
10000,74,0,196,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,198,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,200,9974
10000,74,0,202,9974
10000,74,0,202,9974
10000,74,0,202,9974
10000,74,0,202,9974
10000,74,0,202,9974
10000,74,0,202,9974
10000,74,0,202,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,206,9974
10000,76,0,208,9974
10000,76,0,208,9974
10000,76,0,208,9974
10000,76,0,208,9974
10000,76,0,208,9976
10000,76,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9976
10000,78,0,210,9978
10000,78,0,210,9978
10000,78,0,210,9978
10000,78,0,210,9978
10000,78,0,210,9978
10000,80,0,210,9978
10000,80,0,210,9978
10000,80,0,210,9978
10000,80,0,210,9978
10000,80,0,210,9978
10000,80,0,210,9978
10000,80,0,210,9978
10000,80,0,210,9978
10000,82,0,210,9978
10000,82,0,210,9980
10000,82,0,210,9980
10000,82,0,210,9980
10000,82,0,210,9980
10000,82,0,210,9980
10000,82,0,210,9980
10000,82,0,210,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9980
10000,82,0,212,9982
10000,82,0,212,9982
10000,82,0,212,9982
10000,82,0,212,9982
10000,82,0,212,9982
10000,82,0,212,9982
10000,82,0,212,9982
10000,82,0,212,9982
10000,82,0,212,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,82,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9982
10000,84,0,214,9984
10000,84,0,214,9984
10000,84,0,214,9984
10000,84,0,214,9984
10000,84,0,214,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9984
10000,84,0,216,9986
10000,84,0,216,9986
10000,84,0,216,9986
10000,84,0,218,9986
10000,84,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,218,9986
10000,86,0,220,9986
10000,86,0,220,9986
10000,86,0,220,9986
10000,86,0,220,9986
10000,86,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,220,9986
10000,88,0,222,9986
10000,88,0,222,9986
10000,88,0,222,9986
10000,88,0,222,9986
10000,88,0,222,9986
10000,88,0,222,9986
10000,88,0,224,9986
10000,88,0,224,9986
10000,88,0,224,9986
10000,88,0,224,9986
10000,88,0,226,9986
10000,88,0,226,9986
10000,88,0,226,9986
10000,88,0,226,9986
10000,88,0,226,9986
10000,88,0,226,9986
10000,90,0,228,9986
10000,90,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9986
10000,92,0,230,9988
10000,92,0,230,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,232,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,234,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,236,9988
10000,92,0,238,9988
10000,92,0,238,9988
10000,92,0,238,9988
10000,92,0,238,9988
10000,92,0,238,9988
10000,92,0,238,9988
10000,92,0,238,9988
10000,92,0,240,9988
10000,94,0,242,9988
10000,94,0,242,9988
10000,94,0,242,9988
10000,94,0,242,9988
10000,94,0,244,9988
10000,94,0,244,9988
10000,94,0,244,9988
10000,94,0,244,9988
10000,94,0,244,9988
10000,94,0,244,9988
10000,94,0,244,9990
10000,94,0,244,9990
10000,94,0,244,9990
10000,94,0,244,9990
10000,94,0,244,9990
10000,94,0,244,9990
10000,94,0,244,9990
10000,96,0,246,9990
10000,96,0,246,9990
10000,96,0,246,9990
10000,96,0,246,9990
10000,96,0,246,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,96,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,248,9990
10000,98,0,250,9990
10000,98,0,250,9990
10000,98,0,250,9990
10000,98,0,250,9990
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,250,9992
10000,98,0,252,9992
10000,98,0,252,9992
10000,98,0,252,9992
10000,98,0,252,9992
10000,98,0,252,9992
10000,98,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,252,9992
10000,100,0,254,9992
10000,100,0,254,9992
10000,100,0,254,9992
10000,100,0,256,9992
10000,100,0,256,9992
10000,100,0,256,9992
10000,100,0,256,9992
10000,100,0,256,9992
10000,100,0,256,9992
10000,100,0,256,9992
10000,100,0,256,9992
10000,100,0,256,9992
10000,100,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,256,9992
10000,102,0,258,9992
10000,102,0,258,9992
10000,102,0,258,9992
10000,102,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,258,9992
10000,104,0,260,9992
10000,104,0,260,9992
10000,104,0,260,9992
10000,104,0,262,9992
10000,104,0,262,9992
10000,104,0,262,9992
10000,104,0,262,9992
10000,104,0,262,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,264,9992
10000,104,0,266,9992
10000,106,0,266,9992
10000,106,0,266,9992
10000,106,0,266,9992
10000,106,0,266,9992
10000,106,0,266,9992
10000,106,0,268,9992
10000,106,0,268,9992
10000,106,0,268,9992
10000,106,0,268,9992
10000,106,0,268,9992
10000,106,0,268,9992
10000,106,0,268,9992
10000,106,0,268,9992
10000,106,0,270,9992
10000,106,0,270,9992
10000,106,0,270,9992
10000,106,0,270,9992
10000,106,0,270,9992
10000,106,0,270,9992
10000,106,0,270,9992
10000,106,0,272,9992
10000,106,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9992
10000,108,0,272,9994
10000,108,0,272,9994
10000,108,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,272,9994
10000,110,0,274,9994
10000,110,0,274,9994
10000,110,0,274,9994
10000,110,0,274,9994
10000,110,0,274,9994
10000,110,0,274,9994
10000,110,0,274,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,276,9994
10000,110,0,278,9994
10000,110,0,280,9994
10000,110,0,280,9994
10000,110,0,280,9994
10000,110,0,280,9994
10000,110,0,280,9994
10000,110,0,280,9994
10000,110,0,280,9994
10000,110,0,280,9994
10000,110,0,280,9994
10000,110,0,280,9994
10000,110,0,282,9994
10000,110,0,282,9994
10000,110,0,282,9994
10000,110,0,282,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,284,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,286,9994
10000,110,0,288,9994
10000,110,0,288,9994
10000,110,0,288,9994
10000,110,0,288,9994
10000,110,0,288,9994
10000,110,0,288,9994
10000,110,0,288,9994
10000,110,0,288,9994
10000,110,0,288,9994
10000,112,0,288,9994
10000,112,0,288,9994
10000,112,0,288,9994
10000,112,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,114,0,288,9994
10000,116,0,288,9994
10000,116,0,288,9994
10000,116,0,288,9994
10000,116,0,288,9994
10000,116,0,288,9994
10000,116,0,292,9994
10000,116,0,292,9994
10000,116,0,292,9994
10000,116,0,294,9994
10000,116,0,294,9994
10000,116,0,294,9994
10000,116,0,294,9994
10000,116,0,294,9994
10000,116,0,294,9994
10000,116,0,294,9994
10000,116,0,296,9994
10000,118,0,296,9994
10000,118,0,296,9994
10000,118,0,296,9994
10000,118,0,296,9994
10000,118,0,296,9994
10000,118,0,296,9994
10000,118,0,296,9994
10000,118,0,296,9994
10000,118,0,296,9994
10000,118,0,296,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,298,9994
10000,118,0,300,9994
10000,118,0,300,9994
10000,118,0,300,9994
10000,118,0,300,9994
10000,118,0,300,9994
10000,118,0,300,9994
10000,118,0,300,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,302,9994
10000,118,0,306,9994
10000,120,0,306,9994
10000,120,0,306,9994
10000,120,0,306,9994
10000,120,0,306,9994
10000,120,0,308,9994
10000,120,0,308,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,310,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,120,0,312,9994
10000,122,0,312,9994
10000,122,0,312,9994
10000,122,0,312,9994
10000,122,0,312,9994
10000,122,0,312,9994
10000,122,0,312,9994
10000,122,0,312,9994
10000,122,0,312,9994
10000,122,0,312,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,314,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,316,9994
10000,122,0,318,9994
10000,122,0,318,9994
10000,122,0,318,9994
10000,122,0,318,9994
10000,122,0,318,9994
10000,122,0,318,9994
10000,122,0,318,9994
10000,122,0,320,9994
10000,122,0,320,9994
10000,122,0,320,9994
10000,122,0,322,9994
10000,122,0,322,9994
10000,122,0,322,9994
10000,122,0,324,9994
10000,122,0,324,9994
10000,122,0,324,9994
